type,modified,language,license,rightsholder,datasetid,datasetname,institutioncode,basisofrecord,eventid,samplingprotocol,eventdate,eventremarks,locality,decimallatitude,decimallongitude,geodeticdatum,coordinateuncertaintyinmeters
Event,2016-10-18T13:09:07Z,en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,"",Acoustic telemetry data of fish in the Scheldt river basin and the Belgian Part of the North Sea (BPNS),INBO,MachineObservation,etn:bovenschelde:2357:event-receiver-deployment,receiver deployment,2012-02-29T00:00:00Z/2012-06-30T00:00:00Z,location name: Kanaal Gent-Oostende - Lovendegem | location description: NA,kGenOst,51.0915,3.6146,WGS84,30
Event,2016-10-18T13:12:06Z,en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,"",Acoustic telemetry data of fish in the Scheldt river basin and the Belgian Part of the North Sea (BPNS),INBO,MachineObservation,etn:bovenschelde:2359:event-receiver-deployment,receiver deployment,2012-01-26T00:00:00Z/2012-02-29T00:00:00Z,location name: Nevengeul Oudenaarde (Afwaarts) | location description: NA,ngOudsa,50.85077,3.62141,WGS84,30
Event,2016-10-18T13:22:48Z,en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,"",Acoustic telemetry data of fish in the Scheldt river basin and the Belgian Part of the North Sea (BPNS),INBO,MachineObservation,etn:bovenschelde:2360:event-receiver-deployment,receiver deployment,2012-02-29T00:00:00Z/2012-06-30T00:00:00Z,location name: Nevengeul Oudenaarde (Afwaarts) | location description: NA,ngOudsa,50.85077,3.62141,WGS84,30
Event,2016-10-18T13:39:00Z,en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,"",Acoustic telemetry data of fish in the Scheldt river basin and the Belgian Part of the North Sea (BPNS),INBO,MachineObservation,etn:bovenschelde:2362:event-receiver-deployment,receiver deployment,2012-01-06T00:00:00Z/2012-01-10T00:00:00Z,location name: Nevengeul Oudenaarde (Midden) | location description: NA,ngOudm,50.85001,3.62065,WGS84,30
Event,2016-10-18T13:39:00Z,en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,"",Acoustic telemetry data of fish in the Scheldt river basin and the Belgian Part of the North Sea (BPNS),INBO,MachineObservation,etn:bovenschelde:2363:event-receiver-deployment,receiver deployment,2012-01-10T00:00:00Z/2012-01-26T00:00:00Z,location name: Nevengeul Oudenaarde (Midden) | location description: NA,ngOudm,50.85001,3.62065,WGS84,30
Event,2016-10-18T13:39:00Z,en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,"",Acoustic telemetry data of fish in the Scheldt river basin and the Belgian Part of the North Sea (BPNS),INBO,MachineObservation,etn:bovenschelde:2364:event-receiver-deployment,receiver deployment,2012-01-26T00:00:00Z/2012-02-29T00:00:00Z,location name: Nevengeul Oudenaarde (Midden) | location description: NA,ngOudm,50.85001,3.62065,WGS84,30
Event,2016-10-18T13:44:21Z,en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,"",Acoustic telemetry data of fish in the Scheldt river basin and the Belgian Part of the North Sea (BPNS),INBO,MachineObservation,etn:bovenschelde:2365:event-receiver-deployment,receiver deployment,2012-02-29T00:00:00Z/2012-06-30T00:00:00Z,location name: Nevengeul Oudenaarde (Midden) | location description: NA,ngOudm,50.85001,3.62065,WGS84,30
Event,2017-02-01T14:08:49Z,en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,"",Acoustic telemetry data of fish in the Scheldt river basin and the Belgian Part of the North Sea (BPNS),INBO,MachineObservation,etn:bovenschelde:2369:event-receiver-deployment,receiver deployment,2011-01-01T00:00:00Z/2012-01-26T00:00:00Z,location name: Nevengeul Oudenaarde (Opwaarts) | location description: NA,ngOudso,50.84942,3.61985,WGS84,30
Event,2017-02-01T14:10:05Z,en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,"",Acoustic telemetry data of fish in the Scheldt river basin and the Belgian Part of the North Sea (BPNS),INBO,MachineObservation,etn:bovenschelde:2370:event-receiver-deployment,receiver deployment,2012-01-26T00:00:00Z/2012-02-29T00:00:00Z,location name: Nevengeul Oudenaarde (Opwaarts) | location description: NA,ngOudso,50.84942,3.61985,WGS84,30
Event,2017-02-01T14:10:28Z,en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,"",Acoustic telemetry data of fish in the Scheldt river basin and the Belgian Part of the North Sea (BPNS),INBO,MachineObservation,etn:bovenschelde:2371:event-receiver-deployment,receiver deployment,2012-02-29T00:00:00Z/2012-06-30T00:00:00Z,location name: Nevengeul Oudenaarde (Opwaarts) | location description: NA,ngOudso,50.84942,3.61985,WGS84,30
Event,2017-02-01T14:08:33Z,en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,"",Acoustic telemetry data of fish in the Scheldt river basin and the Belgian Part of the North Sea (BPNS),INBO,MachineObservation,etn:bovenschelde:2373:event-receiver-deployment,receiver deployment,2011-01-01T00:00:00Z/2012-01-05T00:00:00Z,location name: Bovenschelde - 400m SO monding Zwalm | location description: NA,SOmZwa,50.88675,3.66282,WGS84,30
Event,2017-02-01T14:09:00Z,en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,"",Acoustic telemetry data of fish in the Scheldt river basin and the Belgian Part of the North Sea (BPNS),INBO,MachineObservation,etn:bovenschelde:2374:event-receiver-deployment,receiver deployment,2012-01-05T00:00:00Z/2012-01-06T00:00:00Z,location name: Bovenschelde - 400m SO monding Zwalm | location description: NA,SOmZwa,50.88675,3.66282,WGS84,30
Event,2017-02-01T14:09:12Z,en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,"",Acoustic telemetry data of fish in the Scheldt river basin and the Belgian Part of the North Sea (BPNS),INBO,MachineObservation,etn:bovenschelde:2375:event-receiver-deployment,receiver deployment,2012-01-06T00:00:00Z/2012-01-10T00:00:00Z,location name: Bovenschelde - 400m SO monding Zwalm | location description: NA,SOmZwa,50.88675,3.66282,WGS84,30
Event,2017-02-01T14:09:37Z,en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,"",Acoustic telemetry data of fish in the Scheldt river basin and the Belgian Part of the North Sea (BPNS),INBO,MachineObservation,etn:bovenschelde:2376:event-receiver-deployment,receiver deployment,2012-01-10T00:00:00Z/2012-01-26T00:00:00Z,location name: Bovenschelde - 400m SO monding Zwalm | location description: NA,SOmZwa,50.88675,3.66282,WGS84,30
Event,2017-02-01T14:10:17Z,en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,"",Acoustic telemetry data of fish in the Scheldt river basin and the Belgian Part of the North Sea (BPNS),INBO,MachineObservation,etn:bovenschelde:2377:event-receiver-deployment,receiver deployment,2012-01-26T00:00:00Z/2012-02-29T00:00:00Z,location name: Bovenschelde - 400m SO monding Zwalm | location description: NA,SOmZwa,50.88675,3.66282,WGS84,30
Event,2017-02-01T14:10:38Z,en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,"",Acoustic telemetry data of fish in the Scheldt river basin and the Belgian Part of the North Sea (BPNS),INBO,MachineObservation,etn:bovenschelde:2378:event-receiver-deployment,receiver deployment,2012-02-29T00:00:00Z/2012-06-30T00:00:00Z,location name: Bovenschelde - 400m SO monding Zwalm | location description: NA,SOmZwa,50.88675,3.66282,WGS84,30
Event,2016-10-18T14:05:07Z,en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,"",Acoustic telemetry data of fish in the Scheldt river basin and the Belgian Part of the North Sea (BPNS),INBO,MachineObservation,etn:bovenschelde:2380:event-receiver-deployment,receiver deployment,2012-01-25T00:00:00Z/2012-02-29T00:00:00Z,location name: Nevengeul Asper (Afwaarts) | location description: NA,ngAspsa,50.91854,3.66624,WGS84,30
Event,2016-10-18T14:06:54Z,en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,"",Acoustic telemetry data of fish in the Scheldt river basin and the Belgian Part of the North Sea (BPNS),INBO,MachineObservation,etn:bovenschelde:2381:event-receiver-deployment,receiver deployment,2012-02-29T00:00:00Z/2012-06-30T00:00:00Z,location name: Nevengeul Asper (Afwaarts) | location description: NA,ngAspsa,50.91854,3.66624,WGS84,30
Event,2016-10-18T14:11:28Z,en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,"",Acoustic telemetry data of fish in the Scheldt river basin and the Belgian Part of the North Sea (BPNS),INBO,MachineObservation,etn:bovenschelde:2383:event-receiver-deployment,receiver deployment,2012-01-25T00:00:00Z/2012-02-29T00:00:00Z,location name: Nevengeul Asper (Midden) | location description: NA,ngAspm,50.91786,3.66803,WGS84,30
Event,2016-10-18T14:12:43Z,en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,"",Acoustic telemetry data of fish in the Scheldt river basin and the Belgian Part of the North Sea (BPNS),INBO,MachineObservation,etn:bovenschelde:2384:event-receiver-deployment,receiver deployment,2012-02-29T00:00:00Z/2012-06-30T00:00:00Z,location name: Nevengeul Asper (Midden) | location description: NA,ngAspm,50.91786,3.66803,WGS84,30
Event,2016-10-18T14:14:49Z,en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,"",Acoustic telemetry data of fish in the Scheldt river basin and the Belgian Part of the North Sea (BPNS),INBO,MachineObservation,etn:bovenschelde:2385:event-receiver-deployment,receiver deployment,2012-02-06T00:00:00Z/2012-03-01T00:00:00Z,location name: Bovenschelde - Halverwege Asper/Oudenaarde | location description: NA,AspOud,50.88042,3.63298,WGS84,30
Event,2016-10-18T14:14:52Z,en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,"",Acoustic telemetry data of fish in the Scheldt river basin and the Belgian Part of the North Sea (BPNS),INBO,MachineObservation,etn:bovenschelde:2386:event-receiver-deployment,receiver deployment,2012-03-01T00:00:00Z/2012-09-03T00:00:00Z,location name: Bovenschelde - Halverwege Asper/Oudenaarde | location description: NA,AspOud,50.88042,3.63298,WGS84,30
Event,2016-10-18T14:21:44Z,en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,"",Acoustic telemetry data of fish in the Scheldt river basin and the Belgian Part of the North Sea (BPNS),INBO,MachineObservation,etn:bovenschelde:2388:event-receiver-deployment,receiver deployment,2011-01-01T00:00:00Z/2012-02-02T00:00:00Z,location name: Bovenschelde - Halverwege Merelbeke/Asper | location description: NA,MerAsp,50.97234,3.70151,WGS84,30
Event,2016-10-18T14:21:45Z,en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,"",Acoustic telemetry data of fish in the Scheldt river basin and the Belgian Part of the North Sea (BPNS),INBO,MachineObservation,etn:bovenschelde:2389:event-receiver-deployment,receiver deployment,2012-02-02T00:00:00Z/2012-02-28T00:00:00Z,location name: Bovenschelde - Halverwege Merelbeke/Asper | location description: NA,MerAsp,50.97234,3.70151,WGS84,30
Event,2016-10-18T14:21:46Z,en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,"",Acoustic telemetry data of fish in the Scheldt river basin and the Belgian Part of the North Sea (BPNS),INBO,MachineObservation,etn:bovenschelde:2390:event-receiver-deployment,receiver deployment,2012-02-28T00:00:00Z/2012-09-03T00:00:00Z,location name: Bovenschelde - Halverwege Merelbeke/Asper | location description: NA,MerAsp,50.97234,3.70151,WGS84,30
Event,2016-10-18T14:28:35Z,en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,"",Acoustic telemetry data of fish in the Scheldt river basin and the Belgian Part of the North Sea (BPNS),INBO,MachineObservation,etn:bovenschelde:2392:event-receiver-deployment,receiver deployment,2011-01-01T00:00:00Z/2012-02-07T00:00:00Z,location name: Westervak Ringvaart - Stroomop Complex Merelbeke | location description: NA,RingvWz,51.01406,3.72074,WGS84,30
Event,2016-10-18T14:28:35Z,en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,"",Acoustic telemetry data of fish in the Scheldt river basin and the Belgian Part of the North Sea (BPNS),INBO,MachineObservation,etn:bovenschelde:2393:event-receiver-deployment,receiver deployment,2012-02-07T00:00:00Z/2012-02-28T00:00:00Z,location name: Westervak Ringvaart - Stroomop Complex Merelbeke | location description: NA,RingvWz,51.01406,3.72074,WGS84,30
Event,2016-10-18T14:31:29Z,en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,"",Acoustic telemetry data of fish in the Scheldt river basin and the Belgian Part of the North Sea (BPNS),INBO,MachineObservation,etn:bovenschelde:2394:event-receiver-deployment,receiver deployment,2012-02-28T00:00:00Z/2012-06-30T00:00:00Z,location name: Westervak Ringvaart - Stroomop Complex Merelbeke | location description: NA,RingvWz,51.01406,3.72074,WGS84,30
Event,2016-10-18T14:37:34Z,en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,"",Acoustic telemetry data of fish in the Scheldt river basin and the Belgian Part of the North Sea (BPNS),INBO,MachineObservation,etn:bovenschelde:2396:event-receiver-deployment,receiver deployment,2011-01-01T00:00:00Z/2012-02-03T00:00:00Z,location name: Zeeschelde - Schellebelle - Voetveer | location description: NA,Wett,51.01349,3.92968,WGS84,30
Event,2016-10-18T14:37:35Z,en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,"",Acoustic telemetry data of fish in the Scheldt river basin and the Belgian Part of the North Sea (BPNS),INBO,MachineObservation,etn:bovenschelde:2397:event-receiver-deployment,receiver deployment,2012-02-03T00:00:00Z/2012-02-28T00:00:00Z,location name: Zeeschelde - Schellebelle - Voetveer | location description: NA,Wett,51.01349,3.92968,WGS84,30
Event,2016-10-18T14:39:25Z,en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,"",Acoustic telemetry data of fish in the Scheldt river basin and the Belgian Part of the North Sea (BPNS),INBO,MachineObservation,etn:bovenschelde:2398:event-receiver-deployment,receiver deployment,2012-02-28T00:00:00Z/2012-06-30T00:00:00Z,location name: Zeeschelde - Schellebelle - Voetveer | location description: NA,Wett,51.01349,3.92968,WGS84,30
Event,2016-10-18T14:42:37Z,en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,"",Acoustic telemetry data of fish in the Scheldt river basin and the Belgian Part of the North Sea (BPNS),INBO,MachineObservation,etn:bovenschelde:2400:event-receiver-deployment,receiver deployment,2011-01-01T00:00:00Z/2012-02-03T00:00:00Z,location name: Zeeschelde - Dendermonde - Ponton Brandweer | location description: NA,Dend,51.03466,4.1061,WGS84,30
Event,2016-10-18T14:42:37Z,en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,"",Acoustic telemetry data of fish in the Scheldt river basin and the Belgian Part of the North Sea (BPNS),INBO,MachineObservation,etn:bovenschelde:2401:event-receiver-deployment,receiver deployment,2012-02-03T00:00:00Z/2012-02-28T00:00:00Z,location name: Zeeschelde - Dendermonde - Ponton Brandweer | location description: NA,Dend,51.03466,4.1061,WGS84,30
Event,2016-10-18T14:44:46Z,en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,"",Acoustic telemetry data of fish in the Scheldt river basin and the Belgian Part of the North Sea (BPNS),INBO,MachineObservation,etn:bovenschelde:2402:event-receiver-deployment,receiver deployment,2012-02-28T00:00:00Z/2012-06-30T00:00:00Z,location name: Zeeschelde - Dendermonde - Ponton Brandweer | location description: NA,Dend,51.03466,4.1061,WGS84,30
Event,2016-10-18T14:52:21Z,en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,"",Acoustic telemetry data of fish in the Scheldt river basin and the Belgian Part of the North Sea (BPNS),INBO,MachineObservation,etn:bovenschelde:2405:event-receiver-deployment,receiver deployment,2011-01-01T00:00:00Z/2012-02-29T00:00:00Z,location name: Leie - Stroomaf Complex St-Baafs-vijve | location description: NA,Zult,50.92269,3.43139,WGS84,30
Event,2016-10-18T14:54:07Z,en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,"",Acoustic telemetry data of fish in the Scheldt river basin and the Belgian Part of the North Sea (BPNS),INBO,MachineObservation,etn:bovenschelde:2406:event-receiver-deployment,receiver deployment,2012-02-29T00:00:00Z/2012-06-30T00:00:00Z,location name: Leie - Stroomaf Complex St-Baafs-vijve | location description: NA,Zult,50.92269,3.43139,WGS84,30
Event,2016-10-18T14:56:59Z,en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,"",Acoustic telemetry data of fish in the Scheldt river basin and the Belgian Part of the North Sea (BPNS),INBO,MachineObservation,etn:bovenschelde:2408:event-receiver-deployment,receiver deployment,2011-01-01T00:00:00Z/2012-01-26T00:00:00Z,location name: Bovenschelde - 400m SO monding Maarkebeek | location description: NA,soMrbk,50.83219,3.58787,WGS84,30
Event,2016-10-18T14:57:00Z,en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,"",Acoustic telemetry data of fish in the Scheldt river basin and the Belgian Part of the North Sea (BPNS),INBO,MachineObservation,etn:bovenschelde:2409:event-receiver-deployment,receiver deployment,2012-01-26T00:00:00Z/2012-02-29T00:00:00Z,location name: Bovenschelde - 400m SO monding Maarkebeek | location description: NA,soMrbk,50.83219,3.58787,WGS84,30
Event,2016-10-18T14:58:16Z,en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,"",Acoustic telemetry data of fish in the Scheldt river basin and the Belgian Part of the North Sea (BPNS),INBO,MachineObservation,etn:bovenschelde:2410:event-receiver-deployment,receiver deployment,2012-02-29T00:00:00Z/2012-06-30T00:00:00Z,location name: Bovenschelde - 400m SO monding Maarkebeek | location description: NA,soMrbk,50.83219,3.58787,WGS84,30
Event,2016-10-18T15:04:08Z,en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,"",Acoustic telemetry data of fish in the Scheldt river basin and the Belgian Part of the North Sea (BPNS),INBO,MachineObservation,etn:bovenschelde:2412:event-receiver-deployment,receiver deployment,2012-01-25T00:00:00Z/2012-02-29T00:00:00Z,location name: Nevengeul Asper (Opwaarts) | location description: NA,ngAspso,50.91729,3.6696,WGS84,30
